[RANK 0] 2025-04-20 20:30:19,126 - INFO - [Epoch 1 | Step 110] Loss: 0.4631 | Total samples 7040 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:23,803 - INFO - [Epoch 1 | Step 111] Loss: 0.9720 | Total samples 7104 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:28,498 - INFO - [Epoch 1 | Step 112] Loss: 0.9227 | Total samples 7168 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:33,183 - INFO - [Epoch 1 | Step 113] Loss: 0.9462 | Total samples 7232 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:37,868 - INFO - [Epoch 1 | Step 114] Loss: 0.8216 | Total samples 7296 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:42,543 - INFO - [Epoch 1 | Step 115] Loss: 0.9591 | Total samples 7360 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:47,226 - INFO - [Epoch 1 | Step 116] Loss: 0.6147 | Total samples 7424 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:51,904 - INFO - [Epoch 1 | Step 117] Loss: 0.9525 | Total samples 7488 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:56,575 - INFO - [Epoch 1 | Step 118] Loss: 0.7644 | Total samples 7552 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:31:01,265 - INFO - [Epoch 1 | Step 119] Loss: 0.9476 | Total samples 7616 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:31:05,950 - INFO - [Epoch 1 | Step 120] Loss: 1.1447 | Total samples 7680 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:31:10,634 - INFO - [Epoch 1 | Step 121] Loss: 0.7417 | Total samples 7744 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:31:15,321 - INFO - [Epoch 1 | Step 122] Loss: 0.6431 | Total samples 7808 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:31:20,008 - INFO - [Epoch 1 | Step 123] Loss: 0.9970 | Total samples 7872 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:31:24,686 - INFO - [Epoch 1 | Step 124] Loss: 1.1112 | Total samples 7936 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:31:29,362 - INFO - [Epoch 1 | Step 125] Loss: 0.7500 | Total samples 8000 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:31:34,045 - INFO - [Epoch 1 | Step 126] Loss: 1.1384 | Total samples 8064 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
